5983.6096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006434037081064866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5983.8459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008289226799406812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006644342427210057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5984.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037108870598901184	0.008672440355167739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002838051626648774	0.0	0.0	0.0	0.0	0.0031941913588538085	0.006781490348669453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5984.2449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003991567349374104	0.009329566719746697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009341797995548356	0.0	0.0	0.0	0.0	0.0031371310987121995	0.0	0.0	0.0	0.0	0.0036434728869329247	0.006999449634622892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5984.4651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042906171331670885	0.009958907180202623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00969682600904322	0.0	0.0	0.0	0.0	0.0034045075498587915	0.0	0.0	0.0073335245123412295	0.0	0.004110755430950052	0.007251253684916225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5984.6901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046686237890246965	0.010625635028120391	0.0	0.0	0.0104275555507041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01010137346587463	0.0	0.0	0.0	0.0	0.003671717732961207	0.0	0.0	0.0077137450751768935	0.0	0.004625470392162037	0.0075263157377813365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5984.8701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005012308893830966	0.011164571358307581	0.0	0.0	0.01084326035762423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010453195036838364	0.0	0.0	0.0	0.0	0.003887847175240943	0.0	0.008707410459410184	0.008026775204180464	0.0	0.005063736658177206	0.00774636538007428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5985.0872	0.0	0.0	0.0	0.0	0.0038361022122107404	0.0	0.0	0.005513757733601805	0.011830679653576308	0.0	0.0	0.011342364632707165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010923512604244241	0.0	0.0	0.0	0.0	0.004152783554148845	0.0	0.009165290259273274	0.008432815245596552	0.0	0.005607556720855389	0.008011769698639221	0.0	0.0	0.023223220403227145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5985.3025	0.0	0.0	0.0	0.0	0.004320518953211207	0.0	0.0	0.006050348666346093	0.012482698380442239	0.0	0.0	0.011852545176165621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011494746926572524	0.0	0.0	0.0	0.0	0.0044391455357853105	0.0	0.00968345535421846	0.008877543121640182	0.0	0.006145081797583041	0.008274973520781244	0.0	0.0	0.025562834957918674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5985.4966	0.0	0.0	0.0	0.0	0.004770570174308955	0.0	0.0	0.006563578114774593	0.01298561044097829	0.0	0.0	0.012336616318710206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012079811108260343	0.0	0.0	0.0	0.0	0.004730114744161348	0.0	0.010242600956552167	0.00930895668511809	0.0	0.00661841270116597	0.008512260385054173	0.0	0.0	0.027839634959288435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
