5950.0684	-0.006596374827552347	-0.0006699859381230806	-0.0034220104528635024	0.003467363153556724	-0.000971231415097709	-0.0029035650822991778	-0.0015680086474561372	-0.0005904636005402017	-0.005291495835436837	-0.0024924305652793102	-0.0009225677819248288	-0.0009266472973378322	-0.0021472317232835683	-0.007313400904352661	-0.0011048387842892743	-0.0013166804625988314	-0.0028139284445241456	-0.0006794725596080665	-0.0005413898751378693	-0.0004429704802321879	-0.00383111993311259	-0.005394630783697725	-0.0012716084393977554	-0.0021254843987127303	-0.0038581456843937065	-0.0056580185747900705	-0.0020263495088197864	-0.0013777972585596388	-0.0012215699618555427	-0.001799327781223419	-0.0014340582800522741	0.00019411541382121608	-0.0011557162213337892	-0.001507485234297498	-0.0018231565463145178	-0.0002728541555496792	-0.0012885751182107755	-0.0018526866073532721	-0.0016416086257648693	9.17260892029832e-05	-0.001032408592872506	-0.0005195480479489667	-4.51515947292303e-05	-0.0013535928452531655	-0.008378818054511872	0.009817598345206173	-0.005834147458783555	0.0008213036538000317
5950.3912	-0.006273532821786897	-0.0006384767327257345	-0.003445316903813554	0.003467363153556724	-0.0009346672449892805	-0.002889878834947591	-0.001544845569139124	-0.0005631900094570321	-0.005258508475604702	-0.002435723105283585	-0.0009033403551921039	-0.000857681894763794	-0.0022735985295022354	-0.006743676369395929	-0.0011047621002225278	-0.0013008672877910645	-0.0028220116408017677	-0.0006461734472287187	-0.0005068612598446928	-0.00040641596699524216	-0.003648881014873836	-0.005002685848062559	-0.001244794064174154	-0.0020988231769668445	-0.003644028857803417	-0.005351422885661396	-0.0019464195223718422	-0.0013825313416634091	-0.0011629695163366054	-0.0017980641897488731	-0.0014061995991114368	0.0002218411928041918	-0.0011491419814139657	-0.0015816082906191405	-0.0018222082719025906	-0.00024891257487649635	-0.0012643166472248641	-0.0018244191585568162	-0.00161374806524515	0.00018992624509735955	-0.001041821057805347	-0.000497952364998081	-2.2432746599789497e-06	-0.0012659931955482852	-0.0080206991145134	0.00962241687001919	-0.005853465308774385	0.0006412464862291824
5950.7382	-0.005822523606772108	-0.0006066099173844893	-0.003462805003635974	0.003467363153556724	-0.000895361894841762	-0.002872548374021336	-0.0015158427216094598	-0.0005328903063718493	-0.0051125355456066585	-0.0023145660889561685	-0.0008817541887608585	-0.0007819190777858218	-0.002409438931478251	-0.0060392365416192945	-0.0011046796672263659	-0.0012823974938661795	-0.0028290560994986055	-0.000610295542771694	-0.0004689979775173799	-0.0003749852708856367	-0.003425706436655328	-0.004516622843516268	-0.0012144635916236347	-0.0020684152922139354	-0.003283433220483549	-0.0049088408856403564	-0.0018401902068947364	-0.0013876203343431105	-0.0010961530181654248	-0.0017967058680584543	-0.0013762591642998093	0.00025163085514701844	-0.001140838163598333	-0.0016642605256257084	-0.0018211889062863	-0.0002227536124437836	-0.0012382241418521	-0.0017952971940478775	-0.0015822904872604601	0.0002954883705475864	-0.0010519391660200133	-0.00047405409389270086	4.388184016041602e-05	-0.0011718262858593765	-0.00763573234815834	0.00941260283070738	-0.0058742313990681125	0.00044769060906977556
5951.0518	-0.005320679612970971	-0.0005791352002008941	-0.0034777092518848913	0.003467363153556724	-0.0008598398262357489	-0.002853862772865147	-0.0014909692725110291	-0.0005047076658336503	-0.004802900471453211	-0.0021484607052712035	-0.0008614294700716197	-0.0007129388160564084	-0.002532204205425697	-0.005338822842924236	-0.0011046051687030331	-0.0012642736970077003	-0.0028357245826894826	-0.0005777340536917507	-0.00043414535231481197	-0.00035499797921753997	-0.0031995749640625995	-0.004116204301449735	-0.0011857940153028295	-0.0020393874066178892	-0.0028311634802784136	-0.004410518876577843	-0.0017225059886928872	-0.0013922194931452938	-0.001033515007225493	-0.0017954782897238255	-0.0013492961358956234	0.00027854125350529053	-0.001132246761995592	-0.0017410593191542845	-0.001820267658282642	-0.00019874379669890702	-0.0012146817197701582	-0.0017699481194135677	-0.0015524767195056583	0.0003908897611563979	-0.0010610833698705198	-0.00045181506353779145	8.556724652267802e-05	-0.0010867232804458288	-0.007287820019832147	0.009222984148493214	-0.005892998678365305	0.0002727651823340066
5951.3796	-0.004731415057982716	-0.0005514099719303938	-0.0034922161970910477	0.003467363153556724	-0.0008227092966150956	-0.002831484158290438	-0.0014674587470471809	-0.0004744482562180091	-0.004308166454855647	-0.0019353212935256075	-0.0008394241590951838	-0.0006411837531591917	-0.00266052836613974	-0.00456935369209498	-0.0011045272968409528	-0.0012439222149075906	-0.0028430247798680868	-0.0005435259155338981	-0.000397128747538999	-0.00034194987556658866	-0.002943544052709081	-0.0037000682817418563	-0.0011546124884408867	-0.0020074218390659245	-0.002269843151459811	-0.0038600096762878506	-0.001581303728305793	-0.0013970269046738454	-0.000969519634580672	-0.0017941951258906277	-0.0013212971665171357	0.00030666645811519095	-0.0011220796148687716	-0.001823128861521923	-0.00181930469560535	-0.00017327743585674645	-0.0011901579977773259	-0.0017442747387423471	-0.0015197571446053046	0.0004906109851408695	-0.0010706416288698579	-0.0004279046192351804	0.00012914019360664745	-0.0009977667588433833	-0.006924154008272238	0.009024779416255561	-0.0059126157515592215	8.991902517866497e-05
5951.6931	-0.004133136192570912	-0.000525424679226796	-0.0035048959277394084	0.003467363153556724	-0.0007871985551993496	-0.0028074356242002215	-0.0014318045427069998	-0.0004447782167337535	-0.0037019121593995417	-0.0017107700246700708	-0.0008176726877953762	-0.0005736193361577564	-0.002783254492997201	-0.0038222879193967594	-0.001104452822073527	-0.0012230271203352112	-0.0028503411345083235	-0.0005105832729031888	-0.00036118366824290985	-0.00030609583937076564	-0.0026870844375130702	-0.0033049043156151755	-0.001123689907751797	-0.0019752914165467963	-0.001664192173774844	-0.0033459738222054564	-0.001432746104988142	-0.00140162459690753	-0.0008993055436634541	-0.0017924820921857345	-0.0012947533733666942	0.0003335690180099039	-0.001111208930976964	-0.0019028560443777726	-0.0018183837413669995	-0.00014856285868927074	-0.0011668249450800592	-0.001720369981818605	-0.0014869372799895626	0.0005859819543878183	-0.0010797829168390286	-0.0004043786077921931	0.00017081230742858845	-0.0009126908908678414	-0.006576352621377495	0.008835221199182529	-0.005931377046392341	-8.495062176530252e-05
5952.0	-0.0035428585227143634	-0.0005001656319145449	-0.0035160309663995414	0.003467363153556724	-0.0007524354083397941	-0.002781514686916781	-0.0013911822280654235	-0.00041505547071727007	-0.0030285353433409288	-0.0014758073528426444	-0.0007957416254432283	-0.0005091228362200973	-0.0027772077231989433	-0.003128691818786	-0.0011043799151959418	-0.001201200368276895	-0.002857866417659989	-0.0004780553319056039	-0.0003254938477498581	-0.0002711934902073536	-0.0024309201211011643	-0.002946971077959895	-0.0010924290546033629	-0.0019423397058541292	-0.0010424966953499534	-0.0028833874750047823	-0.0012760468166533663	-0.0014061254956204965	-0.0008254574433283323	-0.001786869309206055	-0.0012690371534747394	0.00035991454450087464	-0.0010994414753932413	-0.0019816219804485173	-0.0018174821756389323	-0.00012403079165700678	-0.0011441286372992382	-0.0016974506881372686	-0.0014532903810446248	0.0006793451137556974	-0.0010887317566404095	-0.0003807133163766584	0.00021160711359103875	-0.0008294060937972138	-0.006235873368944374	0.008649653681416668	-0.005949743366597358	-0.00025613880245747617
5952.3063	-0.0029933656011110923	-0.00047482059065544	-0.003525755668544499	0.003467363153556724	-0.0007177402246216354	-0.002753434028918784	-0.0013507543979126544	-0.0003847335888367732	-0.002362077788015957	-0.001208447626255874	-0.0007732550923884617	-0.00044691756172585275	-0.0027375950428869594	-0.0025188325622729794	-0.0011043182887743883	-0.0011780505109658737	-0.002865794374628008	-0.00044527738031507186	-0.0002894067694548919	-0.00023646939846142033	-0.002177176796789382	-0.002646145000184012	-0.0010603155747740047	-0.0019079506049281385	-0.0004535117362287728	-0.0024802071122935433	-0.0011198774638322279	-0.0014106175949224983	-0.0007566520845567117	-0.0017812674994091204	-0.00124367133370839	0.0003862382129545853	-0.001086549229812554	-0.0020605314946628337	-0.0018165823725027068	-9.921187360025261e-05	-0.0011216449975226283	-0.0016749161138760135	-0.0014181516796867753	0.0007725257449529533	-0.0010976631011538286	-0.0003564470729116504	0.0002523221645118051	-0.0007462841213541262	-0.0058960597650979385	0.008464448954496514	-0.005968073780018041	-0.00042699230439985586
5952.6336	-0.00245707333813621	-0.0004472303826152518	-0.003534483143133815	0.003467363153556724	-0.0006806663309522149	-0.0027211380742333843	-0.0013132387072495339	-0.0003516021352092339	-0.0017218084162042883	-0.0008895756189691668	-0.0007486075617206244	-0.0003834332280725331	-0.0026952665079013204	-0.0019677015590039994	-0.0011042738578253852	-0.0011518257054820235	-0.0028748208624006003	-0.000411364961826131	-0.0002503380980588122	-0.0001993861796309265	-0.0019135852206264995	-0.0023805294004848533	-0.0010250598845153456	-0.0018694965064953383	7.563089062274842e-05	-0.002049113519527752	-0.0009636352052780492	-0.0014154176736085704	-0.0006969220194486575	-0.0017752816282157313	-0.0012169312437762046	0.0004144213898735455	-0.0010714450993794427	-0.0021446608969858698	-0.0018156208786519515	-7.231467556307186e-05	-0.0010981751317867764	-0.00165107467217228	-0.001378796453352426	0.0008720948621283877	-0.0011072067807465142	-0.00032978925634841947	0.00029582864889429066	-0.000657463286941462	-0.0055329484606942755	0.008266546547963983	-0.005987660930891644	-0.0006095595625966976
5952.9803	-0.0019222698906146078	-0.00041705179401781237	-0.0035416986185940005	0.003467363153556724	-0.0006413949623753949	-0.002684502097162835	-0.0012850053113141345	-0.0003156969040645107	-0.001149593201482431	-0.0005233057428353326	-0.0007218282155835994	-0.00032007636164577477	-0.0026504290405028274	-0.0014985611211395602	-0.0011042267933279227	-0.0011221799925905335	-0.002885125615590921	-0.00037762201709990427	-0.00020837436187646103	-0.00016001788742143165	-0.00164332404418808	-0.0021506589730297156	-0.0009867301497820844	-0.0018268350266059006	0.0004541442556377714	-0.0015980573276970357	-0.0008104586743530236	-0.0014205022665827894	-0.0006560513431510619	-0.0017689409574465627	-0.001189024599844024	0.0004443666019105533	-0.0010539216201506745	-0.00223286336253414	-0.001814602394331582	-4.339482489681254e-05	-0.0010737683301314926	-0.0016259267888286265	-0.0013350454166743734	0.000977565723493303	-0.0011173161413171998	-0.0003007237418398014	0.0003419138860938436	-0.0005633777895663235	-0.005148314518632558	0.008056913904075027	-0.006008409067793204	-0.0008029481003812073
